date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;architecture_gaz;joint_horodatage;joint_horodatage2;index;consommation;puissance;puissance_souscrite;consommation_pcs;consommation_pci;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-14T16:00:00+00:00;;100029;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-14T16:00:00+00:00;GENERAL PEINTURE-2021-05-14T16:00:00+00:00;100029;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;18;False;0.0;14
2021-05-14;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T17:00:00+00:00;;1885960;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T17:00:00+00:00;POSTE HT-2021-05-14T17:00:00+00:00;1885990;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;5;19;False;0.0;14
2021-05-14;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T17:10:00+00:00;;1885990;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T17:10:00+00:00;POSTE HT-2021-05-14T17:10:00+00:00;1886030;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;5;19;False;0.0;14
2021-05-14;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T17:40:00+00:00;;1886090;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T17:40:00+00:00;POSTE HT-2021-05-14T17:40:00+00:00;1886120;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;5;19;False;0.0;14
2021-05-14;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T18:50:00+00:00;;1886290;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T18:50:00+00:00;POSTE HT-2021-05-14T18:50:00+00:00;1886320;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;5;20;False;0.0;14
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-14T18:00:00+00:00;;121187;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-14T18:00:00+00:00;GENERAL CATAPHORESE-2021-05-14T18:00:00+00:00;121187;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;20;False;0.0;14
2021-05-14;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T19:40:00+00:00;;1886450;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T19:40:00+00:00;POSTE HT-2021-05-14T19:40:00+00:00;1886480;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;5;21;False;0.0;14
2021-05-14;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T19:50:00+00:00;;1886480;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T19:50:00+00:00;POSTE HT-2021-05-14T19:50:00+00:00;1886520;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;5;21;False;0.0;14
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-14T19:00:00+00:00;;121187;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-14T19:00:00+00:00;GENERAL CATAPHORESE-2021-05-14T19:00:00+00:00;121187;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;21;False;0.0;14
2021-05-14;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-14T20:00:00+00:00;;121187;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-14T20:00:00+00:00;GENERAL CATAPHORESE-2021-05-14T20:00:00+00:00;121194;7.0;0.0;1000;165.522;149.1189189189189;6.372597;Hiver;2021-05;5;22;False;0.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T21:00:00+00:00;;1886680;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T21:00:00+00:00;POSTE HT-2021-05-14T21:00:00+00:00;1886710;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;5;23;False;0.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T21:30:00+00:00;;1886780;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T21:30:00+00:00;POSTE HT-2021-05-14T21:30:00+00:00;1886810;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;5;23;False;0.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T22:10:00+00:00;;1886910;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T22:10:00+00:00;POSTE HT-2021-05-14T22:10:00+00:00;1886940;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;5;0;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T22:30:00+00:00;;1886970;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T22:30:00+00:00;POSTE HT-2021-05-14T22:30:00+00:00;1886970;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-05;5;0;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-14T22:00:00+00:00;;100030;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-14T22:00:00+00:00;GENERAL PEINTURE-2021-05-14T22:00:00+00:00;100030;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;0;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T23:20:00+00:00;;1887110;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T23:20:00+00:00;POSTE HT-2021-05-14T23:20:00+00:00;1887140;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;5;1;False;0.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-14T23:50:00+00:00;;1887200;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-14T23:50:00+00:00;POSTE HT-2021-05-14T23:50:00+00:00;1887240;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;5;1;False;0.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-14T23:00:00+00:00;;100030;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-14T23:00:00+00:00;GENERAL PEINTURE-2021-05-14T23:00:00+00:00;100030;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;5;1;False;0.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T00:20:00+00:00;;1887300;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T00:20:00+00:00;POSTE HT-2021-05-15T00:20:00+00:00;1887340;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;2;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T00:50:00+00:00;;1887370;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T00:50:00+00:00;POSTE HT-2021-05-15T00:50:00+00:00;1887400;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;2;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-15T00:00:00+00:00;;121201;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-15T00:00:00+00:00;GENERAL CATAPHORESE-2021-05-15T00:00:00+00:00;121201;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;2;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-15T00:00:00+00:00;;100030;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-15T00:00:00+00:00;GENERAL PEINTURE-2021-05-15T00:00:00+00:00;100030;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;2;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T01:10:00+00:00;;1887430;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T01:10:00+00:00;POSTE HT-2021-05-15T01:10:00+00:00;1887470;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;3;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-15T01:00:00+00:00;;100030;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-15T01:00:00+00:00;GENERAL PEINTURE-2021-05-15T01:00:00+00:00;100030;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;3;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T02:50:00+00:00;;1887730;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T02:50:00+00:00;POSTE HT-2021-05-15T02:50:00+00:00;1887760;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;4;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-15T02:00:00+00:00;;121201;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-15T02:00:00+00:00;GENERAL CATAPHORESE-2021-05-15T02:00:00+00:00;121208;7.0;0.0;1000;165.522;149.1189189189189;6.372597;Hiver;2021-05;6;4;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T03:20:00+00:00;;1887830;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T03:20:00+00:00;POSTE HT-2021-05-15T03:20:00+00:00;1887870;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;5;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T03:50:00+00:00;;1887940;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T03:50:00+00:00;POSTE HT-2021-05-15T03:50:00+00:00;1887970;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;5;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-15T03:00:00+00:00;;121208;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-15T03:00:00+00:00;GENERAL CATAPHORESE-2021-05-15T03:00:00+00:00;121208;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;5;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-15T03:00:00+00:00;;100031;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-15T03:00:00+00:00;GENERAL PEINTURE-2021-05-15T03:00:00+00:00;100031;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;5;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T04:20:00+00:00;;1888040;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T04:20:00+00:00;POSTE HT-2021-05-15T04:20:00+00:00;1888070;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;6;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T04:30:00+00:00;;1888070;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T04:30:00+00:00;POSTE HT-2021-05-15T04:30:00+00:00;1888110;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;6;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T05:10:00+00:00;;1888180;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T05:10:00+00:00;POSTE HT-2021-05-15T05:10:00+00:00;1888210;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;7;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T05:40:00+00:00;;1888280;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T05:40:00+00:00;POSTE HT-2021-05-15T05:40:00+00:00;1888310;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;7;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-15T05:00:00+00:00;;121210;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-15T05:00:00+00:00;GENERAL CATAPHORESE-2021-05-15T05:00:00+00:00;121214;4.0;0.0;1000;94.584;85.21081081081081;3.641484;Hiver;2021-05;6;7;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T06:00:00+00:00;;1888340;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T06:00:00+00:00;POSTE HT-2021-05-15T06:00:00+00:00;1888380;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;8;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T06:10:00+00:00;;1888380;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T06:10:00+00:00;POSTE HT-2021-05-15T06:10:00+00:00;1888410;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;8;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T06:20:00+00:00;;1888410;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T06:20:00+00:00;POSTE HT-2021-05-15T06:20:00+00:00;1888450;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;8;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T06:50:00+00:00;;1888520;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T06:50:00+00:00;POSTE HT-2021-05-15T06:50:00+00:00;1888520;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-05;6;8;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-15T06:00:00+00:00;;100031;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-15T06:00:00+00:00;GENERAL PEINTURE-2021-05-15T06:00:00+00:00;100031;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;8;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T07:00:00+00:00;;1888520;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T07:00:00+00:00;POSTE HT-2021-05-15T07:00:00+00:00;1888550;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;9;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T07:30:00+00:00;;1888620;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T07:30:00+00:00;POSTE HT-2021-05-15T07:30:00+00:00;1888650;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;9;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-15T07:00:00+00:00;;121214;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-15T07:00:00+00:00;GENERAL CATAPHORESE-2021-05-15T07:00:00+00:00;121221;7.0;0.0;1000;165.522;149.1189189189189;6.372597;Hiver;2021-05;6;9;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T08:20:00+00:00;;1888790;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T08:20:00+00:00;POSTE HT-2021-05-15T08:20:00+00:00;1888820;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;10;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T08:40:00+00:00;;1888860;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T08:40:00+00:00;POSTE HT-2021-05-15T08:40:00+00:00;1888890;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;10;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T08:50:00+00:00;;1888890;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T08:50:00+00:00;POSTE HT-2021-05-15T08:50:00+00:00;1888930;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;10;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-15T08:00:00+00:00;;121221;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-15T08:00:00+00:00;GENERAL CATAPHORESE-2021-05-15T08:00:00+00:00;121221;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;10;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T09:30:00+00:00;;1888990;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T09:30:00+00:00;POSTE HT-2021-05-15T09:30:00+00:00;1889030;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;11;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-15T09:00:00+00:00;;100031;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-15T09:00:00+00:00;GENERAL PEINTURE-2021-05-15T09:00:00+00:00;100031;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;11;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T10:20:00+00:00;;1889160;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T10:20:00+00:00;POSTE HT-2021-05-15T10:20:00+00:00;1889200;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;12;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T10:30:00+00:00;;1889200;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T10:30:00+00:00;POSTE HT-2021-05-15T10:30:00+00:00;1889230;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;12;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T10:40:00+00:00;;1889230;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T10:40:00+00:00;POSTE HT-2021-05-15T10:40:00+00:00;1889260;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;12;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T11:00:00+00:00;;1889300;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T11:00:00+00:00;POSTE HT-2021-05-15T11:00:00+00:00;1889300;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-05;6;13;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-15T11:00:00+00:00;;100031;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-15T11:00:00+00:00;GENERAL PEINTURE-2021-05-15T11:00:00+00:00;100031;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;13;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T12:20:00+00:00;;1889520;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T12:20:00+00:00;POSTE HT-2021-05-15T12:20:00+00:00;1889560;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;14;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-15T12:00:00+00:00;;121228;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-15T12:00:00+00:00;GENERAL CATAPHORESE-2021-05-15T12:00:00+00:00;121228;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;14;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-15T12:00:00+00:00;;100031;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-15T12:00:00+00:00;GENERAL PEINTURE-2021-05-15T12:00:00+00:00;100032;1.0;0.0;1000;23.646;21.302702702702703;0.910371;Hiver;2021-05;6;14;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T13:00:00+00:00;;1889650;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T13:00:00+00:00;POSTE HT-2021-05-15T13:00:00+00:00;1889680;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;15;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T13:10:00+00:00;;1889680;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T13:10:00+00:00;POSTE HT-2021-05-15T13:10:00+00:00;1889680;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-05;6;15;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T13:20:00+00:00;;1889680;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T13:20:00+00:00;POSTE HT-2021-05-15T13:20:00+00:00;1889720;40.0;240.0;1850;40.0;40.0;4.08;Hiver;2021-05;6;15;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-05-15T13:00:00+00:00;;121228;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-05-15T13:00:00+00:00;GENERAL CATAPHORESE-2021-05-15T13:00:00+00:00;121232;4.0;0.0;1000;94.584;85.21081081081081;3.641484;Hiver;2021-05;6;15;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 60 MIN;11622218;CONSOMMATION;CARTOL;2021-05-15T13:00:00+00:00;;100032;m3;CONSOMMATION GAZ 1;GENERAL PEINTURE;Compteur général;Gaz;DEPART PEINTURE;2021-05-15T13:00:00+00:00;GENERAL PEINTURE-2021-05-15T13:00:00+00:00;100032;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-05;6;15;True;1000.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T14:00:00+00:00;;1889810;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T14:00:00+00:00;POSTE HT-2021-05-15T14:00:00+00:00;1889840;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;16;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T14:10:00+00:00;;1889840;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T14:10:00+00:00;POSTE HT-2021-05-15T14:10:00+00:00;1889870;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;16;True;1850.0;14
2021-05-15;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-05-15T14:30:00+00:00;;1889910;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-05-15T14:30:00+00:00;POSTE HT-2021-05-15T14:30:00+00:00;1889940;30.0;180.0;1850;30.0;30.0;3.0599999999999996;Hiver;2021-05;6;16;True;1850.0;14
