date_recuperation;etat_mesure;source;type_mesure;pce;nature_mesure;emplacement;horodatage_debut;horodatage_fin;valeur;unite;vecteur;observation;architecture_compteur;energie;architecture_gaz;joint_horodatage;joint_horodatage2;index;consommation;puissance;puissance_souscrite;consommation_pcs;consommation_pci;facture;saison;mois;numero_jour_semaine;heure;condition_weekend;weekend;maj
2021-04-28;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-04-28T04:00:00+00:00;;112029;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-04-28T04:00:00+00:00;GENERAL CATAPHORESE-2021-04-28T04:00:00+00:00;112029;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-04;3;6;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T05:00:00+00:00;;1718310;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T05:00:00+00:00;POSTE HT-2021-04-28T05:00:00+00:00;1718390;80.0;480.0;1850;80.0;80.0;8.16;Hiver;2021-04;3;7;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T05:10:00+00:00;;1718390;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T05:10:00+00:00;POSTE HT-2021-04-28T05:10:00+00:00;1718520;130.0;780.0;1850;130.0;130.0;13.26;Hiver;2021-04;3;7;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T05:20:00+00:00;;1718520;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T05:20:00+00:00;POSTE HT-2021-04-28T05:20:00+00:00;1718520;0.0;0.0;1850;0.0;0.0;0.0;Hiver;2021-04;3;7;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T05:30:00+00:00;;1718520;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T05:30:00+00:00;POSTE HT-2021-04-28T05:30:00+00:00;1718810;290.0;1740.0;1850;290.0;290.0;29.58;Hiver;2021-04;3;7;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 60 MIN;11622178;CONSOMMATION;CARTOL;2021-04-28T05:00:00+00:00;;112029;m3;CONSOMMATION GAZ 1;GENERAL CATAPHORESE;Compteur général;Gaz;DEPART CATAPHORESE;2021-04-28T05:00:00+00:00;GENERAL CATAPHORESE-2021-04-28T05:00:00+00:00;112029;0.0;0.0;1000;0.0;0.0;0.0;Hiver;2021-04;3;7;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T06:20:00+00:00;;1719130;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T06:20:00+00:00;POSTE HT-2021-04-28T06:20:00+00:00;1719460;330.0;1980.0;1850;330.0;330.0;33.66;Hiver;2021-04;3;8;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T06:40:00+00:00;;1719650;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T06:40:00+00:00;POSTE HT-2021-04-28T06:40:00+00:00;1719840;190.0;1140.0;1850;190.0;190.0;19.38;Hiver;2021-04;3;8;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T06:50:00+00:00;;1719840;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T06:50:00+00:00;POSTE HT-2021-04-28T06:50:00+00:00;1720050;210.0;1260.0;1850;210.0;210.0;21.419999999999998;Hiver;2021-04;3;8;False;0.0;17
2021-04-28;OK;AKAJOULE;POINT 10 MIN;21320132;CONSOMMATION;CARTOL;2021-04-28T07:10:00+00:00;;1720270;kWh;ENERGIE ACTIVE;POSTE HT;Compteur général;Électricité;POSTE HT;2021-04-28T07:10:00+00:00;POSTE HT-2021-04-28T07:10:00+00:00;1720490;220.0;1320.0;1850;220.0;220.0;22.439999999999998;Hiver;2021-04;3;9;False;0.0;17
